-BEGIN HEADER-,,,,,,,,,,,Phoenix
2018,3,22,3.88,1.51,6.36,2.96,0.44,1.16,0.23,10.3,75.45
2018,3,23,6.72,9.17,6.88,1.01,0.75,1.91,0.38,16.23,122.66
2018,3,24,5.18,3.2,6.9,3.54,0.58,1.55,0.3,13.14,97.07
2018,3,25,6.16,4.79,7.07,3.3,0.68,1.7,0.34,15.08,112.73
2018,3,26,7.05,10.33,7.09,0.86,0.77,1.7,0.34,16.4,125.59
2018,3,27,6.87,9.73,7.06,1.06,0.75,1.44,0.29,15.96,122.79
2018,3,28,7.15,10.77,7.14,0.69,0.78,1.55,0.31,16.91,129.12
2018,3,29,6.96,9.92,6.99,0.9,0.75,1.69,0.34,16.81,128.32
2018,3,30,7.17,10.6,7.17,0.76,0.77,1.84,0.38,17.15,130.72
2018,3,31,6.36,5.2,7.2,3.11,0.68,1.97,0.38,15.64,117.44
2018,4,1,6.23,5.99,7.15,2.32,0.66,1.91,0.38,15.03,113.79
2018,4,2,7.36,10.48,7.4,0.88,0.78,1.86,0.38,17.2,131.77
2018,4,3,7.1,8.96,7.32,1.3,0.75,1.66,0.34,16.77,128.35
2018,4,4,6.41,6.71,7.31,2.53,0.67,1.7,0.34,15.36,116.84
2018,4,5,6.91,7.14,7.28,1.87,0.72,1.86,0.38,16.57,126.22
2018,4,6,6.63,6.19,7.18,2.19,0.69,1.92,0.38,16.36,123.68
2018,4,7,7.08,9.33,7.13,1.01,0.73,2.19,0.44,17.69,134.55
2018,4,8,7.69,11.15,7.69,0.7,0.79,2.26,0.45,18.13,138.16
2018,4,9,7.54,10.58,7.66,0.97,0.77,-999,0.4,17.67,135.62
2018,4,10,7.32,8.55,7.63,2.12,0.74,1.93,0.38,17.1,131.72
2018,4,11,6.98,7.17,7.66,2.89,0.7,1.99,0.4,16.6,126.7
2018,4,12,7.2,7.13,7.7,2.08,0.73,1.93,0.38,16.92,128.67
2018,4,13,8.07,11.1,8.08,0.9,0.8,1.97,0.4,18.35,140.34
2018,4,14,8.04,11.58,8.04,0.69,0.8,2.02,0.41,18.64,142.28
2018,4,15,6.88,7.14,7.86,2.07,0.68,1.98,0.4,16.68,124.99
2018,4,16,3.51,1.46,7.71,2.62,0.34,0.99,0.2,9.02,66.05
2018,4,17,8.05,11.26,8.13,0.86,0.79,-999,0.43,18.7,142.65
2018,4,18,8.03,11.14,8.02,0.83,0.79,2.11,0.42,18.71,143.37
2018,4,19,6.06,5.16,7.79,3.13,0.59,1.62,0.32,14.27,109.48
2018,4,20,7.68,9.53,7.76,1.26,0.74,1.91,0.38,17.93,138.66
2018,4,21,7.75,9.27,7.94,1.48,0.75,2.02,0.41,18.34,140.29
2018,4,22,7.29,8.28,7.86,1.8,0.7,2.06,0.41,17.57,133.89
2018,4,23,7.93,9.99,8.01,1.15,0.76,2.13,0.43,18.8,143.72
2018,4,24,7.96,9.51,8.21,1.24,0.76,2.16,0.43,18.75,142.26
2018,4,25,8.16,10.67,8.27,1.18,0.78,-999,0.44,18.88,144.82
2018,4,26,6.17,2.74,7.94,4.16,0.59,1.85,0.37,15.27,114.24
2018,4,27,7.77,9.55,7.79,1.23,0.73,2.06,0.41,18.22,141.7
2018,4,28,8.15,11.01,8.2,0.8,0.77,2.22,0.45,19.65,149.3
2018,4,29,7.91,9.2,8.2,1.74,0.74,2.11,0.42,19.09,144.7
2018,4,30,7.22,5.5,8.35,3.74,0.68,1.95,0.39,17.59,131.49
2018,5,1,5.43,5.05,8.15,2.18,0.51,1.46,0.3,13.82,102.15
2018,5,2,7.33,7.74,8.1,1.97,0.68,1.68,0.34,17.41,133.38
2018,5,3,8.16,10.52,8.22,1.01,0.76,1.77,0.36,19.3,148.29
2018,5,4,8.34,11.26,8.41,0.76,0.77,2.05,0.41,20.05,152.35
2018,5,5,8.5,11.52,8.54,0.8,0.78,2.27,0.45,20.08,153.09
2018,5,6,6.75,5.32,8.25,3.29,0.62,1.95,0.39,16.59,125
2018,5,7,7.4,6.97,8.25,2.71,0.68,2.15,0.43,17.68,135.13
2018,5,8,8.55,11.46,8.61,0.94,0.78,2.45,0.48,20.06,153.1
2018,5,9,8.5,11.11,8.56,1.07,0.77,2.54,0.5,20.07,153.01
2018,5,10,8.49,11.21,8.53,0.97,0.77,2.66,0.52,20.45,155.14
2018,5,11,8.47,10.61,8.61,1.24,0.77,2.51,0.5,20.34,153.78
2018,5,12,8.44,11.02,8.49,0.93,0.77,2.44,0.48,20.45,155.3
2018,5,13,8.54,11.3,8.58,0.87,0.77,2.41,0.48,20.55,156.09
2018,5,14,8.55,11.44,8.59,0.79,0.77,2.38,0.48,20.62,156.56
2018,5,15,8.5,11.14,8.63,0.95,0.77,2.5,0.49,20.42,154.91
2018,5,16,8.6,11.54,8.67,0.86,0.77,2.63,0.52,20.65,156.6
2018,5,17,8.65,11.44,8.78,0.89,0.77,2.64,0.52,20.72,156.53
2018,5,18,8.61,11.01,8.75,1.02,0.77,2.39,0.48,20.41,155.01
2018,5,19,8.51,10.74,8.66,1.13,0.76,2.33,0.46,20.23,154.2
2018,5,20,8.64,11.03,8.77,1.03,0.77,2.32,0.46,20.55,155.88
2018,5,21,7.49,6.53,8.54,3.1,0.66,2.2,0.44,18.61,139.84
2018,5,22,8.54,10.99,8.65,1.03,0.76,-999,0.46,20.64,156.88
2018,5,23,8.7,11.48,8.8,0.93,0.77,-999,0.46,20.67,157.56
2018,5,24,8.7,11.28,8.82,0.98,0.77,2.41,0.48,20.81,157.88
2018,5,25,8.85,12.1,8.9,0.74,0.78,2.68,0.53,21.39,161.39
2018,5,26,8.51,9.73,8.85,1.68,0.75,2.67,0.52,20.7,155.52
2018,5,27,8.78,11.68,8.83,0.87,0.77,2.6,0.52,21.16,160.35
2018,5,28,8.71,11.44,8.81,0.9,0.77,2.7,0.53,20.86,158.7
2018,5,29,8.52,10.34,8.69,1.2,0.75,2.8,0.55,20.69,156.94
2018,5,30,8.67,11.42,8.77,0.88,0.77,2.88,0.56,21.02,159.41
2018,5,31,8.86,11.86,8.94,0.91,0.78,2.77,0.55,21.27,161.19
2018,6,1,8.76,11.77,8.9,0.86,0.77,-999,0.53,21.06,159.84
2018,6,2,8.77,11.41,8.87,0.96,0.77,2.68,0.52,20.92,159.19
2018,6,3,8.99,12.04,9.07,0.86,0.79,2.62,0.52,21.02,160.23
2018,6,4,8.82,10.65,9.08,1.31,0.77,2.72,0.53,20.77,157.21
2018,6,5,8.53,10.16,8.76,1.74,0.74,2.66,0.52,20.2,155.02
2018,6,6,7.65,5.82,8.77,3.63,0.67,2.48,0.49,18.55,140.09
2018,6,7,8.62,11.25,8.82,1.04,0.75,-999,0.52,20.63,157.66
2018,6,8,8.8,11.35,8.89,1.03,0.77,2.66,0.52,20.87,159.3
2018,6,9,8.72,11.08,8.82,1.08,0.76,2.69,0.53,20.88,159.1
2018,6,10,8.92,12.11,9.04,0.8,0.78,2.77,0.55,21.56,162.52
2018,6,11,8.82,12.16,8.92,0.7,0.77,2.84,0.55,21.88,164.18
2018,6,12,8.6,10.15,9.07,1.54,0.75,2.86,0.55,20.93,156.66
2018,6,13,7.28,7.12,8.39,2.52,0.63,2.44,0.48,18.1,137.97
2018,6,14,7.91,8.48,8.46,1.63,0.69,2.78,0.54,19.73,149.03
2018,6,15,3.04,1.24,7.81,2.21,0.27,1.17,0.23,8.62,62.03
2018,6,16,3.49,1.23,7.83,2.64,0.3,1.4,0.28,10.09,72.02
2018,6,17,8.71,11.42,8.77,0.92,0.76,3.02,0.59,21.67,163.38
2018,6,18,8.92,12.26,9.02,0.74,0.77,3.14,0.6,21.89,164.59
2018,6,19,8.96,12.36,9.04,0.71,0.78,3.01,0.59,21.69,163.83
2018,6,20,8.93,11.84,9.05,0.89,0.77,2.95,0.57,21.2,160.97
2018,6,21,8.78,11.73,8.96,0.93,0.77,-999,0.55,20.93,159.63
2018,6,22,8.97,12.06,9.09,0.84,0.78,3.02,0.59,21.37,161.78
2018,6,23,8.72,11.68,8.8,0.8,0.76,2.91,0.57,21.67,163.16
2018,6,24,8.75,11.47,8.82,0.92,0.76,2.79,0.55,21.41,162.21
2018,6,25,8.8,11.69,8.92,0.88,0.77,2.79,0.55,21.42,161.9
2018,6,26,8.82,11.69,8.93,0.89,0.77,2.93,0.57,21.47,162.05
2018,6,27,8.89,12.16,8.96,0.77,0.77,2.98,0.58,21.65,163.57
2018,6,28,8.71,11.72,8.77,0.82,0.76,2.99,0.58,21.55,162.86
2018,6,29,8.67,11.55,8.73,0.86,0.76,2.89,0.56,21.49,162.45
2018,6,30,8.64,11.58,8.87,0.94,0.76,-999,0.53,21.02,159.22
2018,7,1,8.79,11.63,8.88,0.88,0.77,2.75,0.54,21.3,161.32
2018,7,2,8.64,11.31,8.77,1.01,0.76,-999,0.53,21.05,159.85
2018,7,3,8.65,11.51,8.7,0.88,0.76,2.81,0.55,21.42,161.89
2018,7,4,8.33,10.39,8.49,1.22,0.73,2.74,0.54,20.85,158.03
2018,7,5,8.18,9.98,8.31,1.18,0.72,2.83,0.55,20.67,156.94
2018,7,6,7.93,8.84,8.06,1.55,0.7,2.85,0.55,20.24,154.05
2018,7,7,8.02,9,8.1,1.52,0.7,2.8,0.55,20.28,154.79
2018,7,8,7.58,7.74,8.03,1.73,0.66,2.77,0.54,19.84,148.91
2018,7,9,6.98,6.27,7.9,1.91,0.62,2.56,0.5,18.05,135.8
2018,7,10,6.03,4.14,7.61,2.95,0.53,2.17,0.43,15.93,119.88
2018,7,11,6.82,5.85,7.92,2.19,0.6,2.57,0.5,18.14,134.94
2018,7,12,7.07,6.82,7.93,2.05,0.62,2.62,0.51,18.61,139.6
2018,7,13,7.65,8.45,8.08,1.57,0.68,2.7,0.52,19.71,149.01
2018,7,14,6.29,5.76,7.91,1.98,0.55,2.34,0.45,16.62,123.89
2018,7,15,5.56,3.92,7.91,2.71,0.49,2.12,0.42,15.34,111.91
2018,7,16,6.56,5.09,7.94,2.58,0.59,2.44,0.48,17.5,129.66
2018,7,17,7.53,7.93,7.95,1.78,0.67,2.66,0.52,19.7,148.1
2018,7,18,7.83,9.07,8.01,1.39,0.7,2.75,0.54,20.29,153.27
2018,7,19,7.96,9.54,8.05,1.26,0.71,2.8,0.55,20.39,154.55
2018,7,20,7.54,7.92,8.07,1.55,0.67,2.69,0.52,19.66,146.51
2018,7,21,6.4,6.6,7.87,1.74,0.58,2.33,0.45,17.04,126.59
2018,7,22,8.19,10.78,8.23,0.91,0.73,2.8,0.55,20.88,157.56
2018,7,23,8.04,9.88,8.17,1.31,0.73,2.79,0.55,20.52,154.84
2018,7,24,7.83,8.62,8.2,2.06,0.7,2.62,0.52,19.56,148.6
2018,7,25,7.87,8.91,8.02,1.47,0.71,2.64,0.52,19.84,150.8
2018,7,26,7.48,6.98,7.92,2.49,0.68,2.53,0.5,19.09,144.98
2018,7,27,7.54,7.4,7.82,2.38,0.69,2.53,0.5,18.95,145.28
2018,7,28,7.36,7.05,7.71,2.06,0.67,2.62,0.51,18.98,143.72
2018,7,29,6.05,5.18,7.68,2.29,0.55,2.25,0.45,16.32,120.62
2018,7,30,7.23,7.15,7.71,1.93,0.66,2.56,0.5,18.78,141.45
2018,7,31,6.98,6.34,7.6,2.24,0.64,2.39,0.47,17.94,136.04
2018,8,1,7.55,8.48,7.66,1.49,0.7,2.46,0.48,18.88,145.13
2018,8,2,7.12,7.13,7.59,1.96,0.66,2.36,0.46,18.23,138.77
2018,8,3,7.78,9.79,7.82,1.08,0.72,2.58,0.51,19.71,150.02
2018,8,4,7.82,10.11,7.9,1.03,0.73,2.7,0.53,20,151.24
2018,8,5,7.94,10.54,7.97,0.86,0.73,2.75,0.53,20.09,152.09
2018,8,6,7.97,10.3,8.01,1.03,0.74,2.74,0.53,19.68,149.91
2018,8,7,7.64,9.41,7.67,1.21,0.71,2.66,0.52,19.21,146.95
2018,8,8,6.74,5.57,7.43,2.89,0.63,2.34,0.46,17.23,131.59
2018,8,9,6.78,6.06,7.26,2.21,0.64,2.24,0.44,16.98,130.92
2018,8,10,6.92,6.86,7.19,1.98,0.66,2.27,0.45,17.19,133.43
2018,8,11,6.96,7.1,7.5,1.8,0.66,2.38,0.47,17.86,134.79
2018,8,12,7.51,9.24,7.56,1.14,0.71,2.45,0.48,19,144.88
2018,8,13,7.38,8.85,7.43,1.24,0.7,2.41,0.47,18.68,142.92
2018,8,14,7.27,8.43,7.32,1.4,0.7,2.34,0.46,18.14,139.84
2018,8,15,5.46,4.4,7.18,2.57,0.52,1.86,0.37,14.38,108.05
2018,8,16,6.03,5.31,7.26,2.1,0.58,2.2,0.43,15.92,118.73
2018,8,17,6.89,7.76,7.31,1.7,0.66,2.4,0.47,17.72,134.77
2018,8,18,7.11,8.41,7.35,1.46,0.69,2.41,0.48,18.13,138.09
2018,8,19,7.34,9.43,7.37,1.07,0.72,2.41,0.47,18.48,141.49
2018,8,20,6.99,7.92,7.31,1.82,0.69,2.31,0.45,17.59,134.48
2018,8,21,6.34,5.53,6.89,2.47,0.62,2.12,0.42,16.04,123.33
2018,8,22,6.23,6.52,7.09,1.88,0.62,2.12,0.41,15.99,121.71
2018,8,23,6.69,6.83,7.14,1.91,0.66,2.28,0.45,16.93,129.07
2018,8,24,7.07,8.48,7.16,1.43,0.7,2.38,0.47,17.88,136.66
2018,8,25,6.59,7.66,7.09,1.37,0.66,2.26,0.45,16.95,128.48
2018,8,26,6.95,8.84,7.12,1.17,0.7,2.31,0.45,17.63,134.48
2018,8,27,7.37,9.61,7.46,1.03,0.74,2.41,0.47,18.22,138.2
2018,8,28,7.42,10.1,7.45,0.9,0.75,2.43,0.48,18.22,138.77
2018,8,29,7.31,9.94,7.33,0.92,0.74,2.41,0.47,18.12,137.98
2018,8,30,6.73,7.41,7.13,1.73,0.69,2.35,0.46,17.19,129.82
2018,8,31,7.04,9.58,7.08,0.89,0.72,2.47,0.48,17.9,135.98
2018,9,1,6.3,6.42,7.2,2.43,0.65,2.1,0.41,15.98,120.09
2018,9,2,6.59,8.18,7.08,1.14,0.68,2.07,0.41,16.53,125.48
2018,9,3,7.07,9.45,7.08,1.04,0.73,2.07,0.41,17.28,132.79
2018,9,4,6.74,8.8,6.94,1.14,0.7,2.05,0.41,16.84,128.7
2018,9,5,6.81,8.88,6.89,1.24,0.72,2.09,0.41,16.88,129.64
2018,9,6,6.9,9.47,6.92,0.92,0.73,2.15,0.42,17.05,130.91
2018,9,7,6.85,9.44,6.88,0.92,0.73,2.23,0.44,17.03,130.48
2018,9,8,6.94,9.8,6.96,0.82,0.74,2.25,0.44,17.04,130.58
2018,9,9,6.8,9.55,6.81,0.84,0.73,2.22,0.44,16.89,129.55
2018,9,10,6.84,9.72,6.86,0.85,0.73,2.22,0.44,16.85,129.27
2018,9,11,6.94,10.32,6.93,0.68,0.76,2.21,0.43,16.98,130.02
2018,9,12,7.1,10.91,7.09,0.58,0.77,2.12,0.42,16.99,130.16
2018,9,13,6.91,10.32,6.9,0.69,0.76,2.05,0.41,16.66,128.13
2018,9,14,6.79,9.95,6.78,0.73,0.75,2.06,0.41,16.48,126.7
2018,9,15,6.41,8.14,6.53,1.34,0.71,1.91,0.38,15.23,118.35
2018,9,16,6.37,8.8,6.39,0.97,0.71,2.06,0.41,15.93,122.7
2018,9,17,6.47,9.28,6.45,0.85,0.73,2.12,0.41,15.9,122.92
2018,9,18,6.37,9.09,6.35,0.83,0.72,2.07,0.41,15.84,122.11
2018,9,19,1.69,0.72,5.83,1.29,0.2,0.67,0.13,5.2,35.76
2018,9,20,6.31,9.1,6.33,0.85,0.73,1.93,0.38,15.45,119.64
2018,9,21,6.18,9.08,6.34,0.85,0.71,1.83,0.36,15.09,116.84
2018,9,22,6.19,8.77,6.26,0.92,0.72,1.84,0.37,15.16,117.19
2018,9,23,6.2,8.8,6.29,0.95,0.73,1.84,0.37,15.03,116.12
2018,9,24,5.55,6.99,6.11,1.44,0.65,1.74,0.34,13.78,105.79
2018,9,25,6.2,8.94,6.22,0.92,0.73,1.82,0.36,14.86,115.5
2018,9,26,6.24,9.47,6.2,0.73,0.74,1.78,0.35,14.84,116.05
2018,9,27,6.23,9.65,6.21,0.67,0.75,1.74,0.34,14.82,115.71
2018,9,28,6.08,9.2,6.08,0.81,0.73,1.71,0.34,14.59,114.03
2018,9,29,6.01,9.21,5.99,0.71,0.73,1.71,0.34,14.63,113.89
2018,9,30,3.29,2.64,5.74,1.78,0.41,1.09,0.21,8.72,64.55
2018,10,1,2.17,0.76,5.29,1.73,0.27,0.82,0.16,6.55,45.8
2018,10,2,2.25,1.38,5.54,1.54,0.28,0.91,0.17,6.73,47.15
2018,10,3,5.13,6.79,5.72,1.37,0.64,1.65,0.32,13.05,99.62
2018,10,4,5.54,8.07,5.88,1.21,0.7,1.7,0.33,13.55,104.47
2018,10,5,5.79,9.36,5.81,0.67,0.73,1.7,0.34,14.02,109.21
2018,10,6,4.69,4.63,5.71,2.15,0.6,1.44,0.28,11.83,89.26
2018,10,7,4.17,4.28,5.62,1.85,0.54,1.2,0.23,10.32,78.49
2018,10,8,5.34,7.84,5.66,1.08,0.7,1.2,0.24,12.62,98.84
2018,10,9,5.75,9.58,5.73,0.59,0.75,1.35,0.27,13.32,105.21
2018,10,10,5.21,7.96,5.55,0.88,0.69,1.34,0.27,12.41,97.08
2018,10,11,3.93,3.77,5.37,1.8,0.52,1.12,0.22,9.92,74.46
2018,10,12,4.03,3.62,5.26,2.13,0.54,1.19,0.23,10.43,78.24
2018,10,13,1.6,1.45,5.23,1.06,0.22,0.52,0.1,4.73,33.36
2018,10,14,4.67,6.75,5.35,1.29,0.63,1.2,0.24,11.34,88.13
2018,10,15,5.3,8.78,5.39,0.78,0.73,1.28,0.26,12.38,97.88
2018,10,16,4.04,4.86,5.19,1.51,0.55,0.94,0.19,9.7,75.35
2018,10,17,5.24,8.81,5.22,0.68,0.73,1.16,0.23,12.1,96.77
2018,10,18,5.31,9.32,5.27,0.57,0.75,1.21,0.24,12.25,97.73
2018,10,19,5.22,9.05,5.18,0.57,0.74,1.18,0.23,12.12,96.88
2018,10,20,4.92,7.83,4.96,0.84,0.7,1.18,0.23,11.62,92.53
2018,10,21,4.62,5.93,5,1.65,0.66,1.21,0.23,10.91,85.8
2018,10,22,4.84,7.29,4.96,1.03,0.7,1.17,0.23,11.09,88.52
2018,10,23,4.39,5.55,4.83,1.39,0.64,1.1,0.22,10.38,81.78
2018,10,24,4.91,8.28,4.91,0.79,0.73,1.12,0.23,11.38,91.15
2018,10,25,4.93,8.73,4.89,0.6,0.73,1.05,0.21,11.27,90.91
2018,10,26,4.92,8.89,4.89,0.56,0.74,1.09,0.22,11.27,90.73
2018,10,27,4.97,9.17,4.92,0.52,0.75,1.22,0.24,11.29,90.89
2018,10,28,4.48,5.81,4.81,1.48,0.69,1.18,0.23,10.55,83
2018,10,29,4,3.04,4.73,2.43,0.62,1.06,0.21,9.59,74.3
2018,10,30,4.66,7.9,4.65,0.72,0.73,1.05,0.21,10.49,85.01
2018,10,31,4.77,8.49,4.88,0.98,0.75,0.94,0.19,10.52,84.94
2018,11,1,4.72,8.31,4.73,0.67,0.74,0.91,0.18,10.66,85.91
2018,11,2,4.71,9.12,4.66,0.47,0.75,0.98,0.2,10.59,86.05
2018,11,3,4.65,8.76,4.61,0.51,0.75,0.96,0.2,10.48,84.96
2018,11,4,3.89,3.93,4.54,2.17,0.62,0.86,0.17,9.25,72.12
2018,11,5,4.5,8.57,4.45,0.54,0.73,0.95,0.19,10.03,82.12
2018,11,6,4.4,8.38,4.35,0.54,0.73,0.94,0.19,9.95,81.41
2018,11,7,4.47,8.66,4.42,0.51,0.74,0.93,0.19,9.88,80.99
2018,11,8,4.27,8.06,4.25,0.58,0.71,0.91,0.19,9.48,78.13
2018,11,9,4.41,8.6,4.35,0.53,0.74,0.91,0.18,9.61,79.27
2018,11,10,4.37,8.51,4.32,0.55,0.74,0.87,0.17,9.49,78.32
2018,11,11,4.54,9.43,4.48,0.44,0.77,0.88,0.18,9.65,79.42
2018,11,12,4.59,9.64,4.54,0.44,0.79,0.77,0.16,9.58,78.97
2018,11,13,4.47,9.33,4.42,0.43,0.77,0.72,0.15,9.48,78.23
2018,11,14,2.85,1.84,4.33,2.03,0.5,0.62,0.12,6.98,51.91
2018,11,15,4.35,9.09,4.29,0.44,0.77,0.77,0.16,9.3,76.86
2018,11,16,4.22,7.96,4.21,0.61,0.75,0.73,0.15,8.99,74.23
2018,11,17,4.07,7.28,4.15,0.93,0.73,0.74,0.15,8.62,71.21
2018,11,18,3.99,7.29,4.04,0.75,0.72,0.71,0.14,8.51,70.5
2018,11,19,4.02,7.07,4.09,0.82,0.73,0.7,0.14,8.73,71.55
2018,11,20,3.26,3.35,3.97,2.01,0.59,0.6,0.12,7.38,58.45
2018,11,21,3.88,7.13,3.96,0.82,0.72,0.66,0.13,8.46,69.7
2018,11,22,2.26,1.08,3.83,1.82,0.42,0.58,0.12,5.9,42.85
2018,11,23,3.73,6.3,3.9,1.07,0.7,0.74,0.15,8.39,68.17
2018,11,24,3.92,8.41,3.86,0.42,0.73,0.72,0.15,8.68,71.93
2018,11,25,3.96,8.51,3.91,0.43,0.75,0.7,0.14,8.55,71.18
2018,11,26,3.92,8.36,3.87,0.46,0.74,0.65,0.13,8.41,70.27
2018,11,27,3.81,7.81,3.88,0.65,0.73,0.61,0.12,8.15,67.79
2018,11,28,3.83,7.88,3.79,0.52,0.73,0.68,0.14,8.35,69.07
2018,11,29,1.87,1.68,3.78,1.21,0.36,0.43,0.09,4.89,35.59
2018,11,30,2.95,4.93,3.68,1.03,0.57,0.55,0.11,6.88,54.45
2018,12,1,3.41,5.63,3.6,1.02,0.66,0.58,0.12,7.61,62.05
2018,12,2,3.28,5.76,3.7,0.88,0.65,0.54,0.11,7.2,58.52
2018,12,3,3.58,6.83,3.8,0.89,0.71,0.58,0.12,7.77,63.5
2018,12,4,2.49,1.08,3.7,2.03,0.49,0.52,0.11,6.26,46.31
2018,12,5,3.65,7.28,3.67,0.7,0.73,0.59,0.12,7.73,64.34
2018,12,6,0.72,0.38,3.5,0.58,0.15,0.19,0.04,2.27,15
2018,12,7,2.72,4.14,3.45,1.06,0.55,0.47,0.09,6.41,51.29
2018,12,8,3.63,8.13,3.58,0.42,0.73,0.55,0.11,7.84,66.06
2018,12,9,3.62,7.83,3.58,0.49,0.73,0.59,0.12,7.77,65.28
2018,12,10,2.43,1.03,3.63,2,0.49,0.51,0.1,6,44.78
2018,12,11,2.83,3.52,3.57,1.34,0.58,0.52,0.1,6.48,51.32
2018,12,12,3.51,7.07,3.59,0.76,0.72,0.58,0.12,7.54,62.8
2018,12,13,3.73,8.44,3.7,0.41,0.77,0.58,0.12,7.81,65.73
2018,12,14,2.5,1.34,3.65,1.9,0.51,0.48,0.09,6.09,45.65
2018,12,15,2.62,2.16,3.52,1.68,0.54,0.48,0.09,6.31,48.39
2018,12,16,2.72,3.88,3.54,1.15,0.56,0.44,0.09,6.23,49.05
2018,12,17,2.68,4.17,3.44,1.09,0.55,0.44,0.09,6.17,49.13
2018,12,18,3.54,7.99,3.51,0.48,0.73,0.51,0.1,7.5,63.33
2018,12,19,3.59,8.22,3.54,0.45,0.74,0.59,0.12,7.65,64.34
2018,12,20,3.68,8.47,3.63,0.46,0.76,0.6,0.12,7.7,64.67
2018,12,21,2.15,0.85,3.49,1.79,0.45,0.48,0.1,5.59,40.78
2018,12,22,3.47,7.33,3.5,0.67,0.71,0.58,0.12,7.47,62.48
2018,12,23,3.35,6.63,3.45,0.75,0.69,0.55,0.11,7.37,61.34
2018,12,24,3.5,7.63,3.48,0.51,0.72,0.59,0.12,7.52,63.34
2018,12,25,2.67,4.67,3.43,0.98,0.55,0.47,0.09,6.01,48.7
2018,12,26,3.54,7.78,3.56,0.58,0.73,0.51,0.1,7.61,63.6
2018,12,27,3.06,5.57,3.59,0.93,0.62,0.47,0.09,6.73,54.62
2018,12,28,3.68,8.56,3.69,0.42,0.75,0.49,0.09,7.69,64.48
2018,12,29,3.71,8.52,3.66,0.45,0.76,0.48,0.09,7.62,64.57
2018,12,30,3.68,8.35,3.65,0.47,0.75,0.51,0.1,7.74,64.98
2018,12,31,0.8,0.55,3.46,0.6,0.16,0.17,0.03,2.37,16.08
2019,1,1,3.59,7.68,3.73,0.61,0.73,0.47,0.09,7.48,62.36
2019,1,2,3.76,8.55,3.72,0.49,0.76,0.45,0.09,7.7,65.08
2019,1,3,3.77,8.53,3.71,0.47,0.76,0.5,0.1,7.8,65.84
2019,1,4,3.81,8.78,3.76,0.45,0.77,0.59,0.12,8.02,67.16
2019,1,5,2.1,1.09,3.6,1.65,0.42,0.47,0.09,5.41,39.58
2019,1,6,1.54,1.44,3.55,0.99,0.3,0.39,0.08,4.18,29.73
2019,1,7,3.51,6.65,3.65,1.05,0.7,0.64,0.12,7.8,64.23
2019,1,8,3.78,8.45,3.73,0.48,0.74,0.69,0.14,8.21,68.21
2019,1,9,3.01,3.83,3.63,1.44,0.59,0.65,0.13,7.03,55.56
2019,1,10,2.79,3.24,3.64,1.55,0.55,0.59,0.12,6.66,51.89
2019,1,11,3.77,7.85,3.73,0.57,0.73,0.63,0.12,8.17,67.86
2019,1,12,3.34,4.92,3.66,1.21,0.64,0.64,0.12,7.48,60.32
2019,1,13,3.19,5.04,3.65,1.13,0.61,0.6,0.12,7.28,58.18
2019,1,14,3.14,3.46,3.72,1.54,0.59,0.7,0.14,7.59,58.58
2019,1,15,1.09,0.55,3.62,0.88,0.2,0.33,0.06,3.4,22.58
2019,1,16,3.63,7.27,3.85,0.67,0.68,0.73,0.15,8.36,67.16
2019,1,17,3.26,4.15,3.83,1.63,0.61,0.68,0.14,7.91,61.49
2019,1,18,3.85,7.22,3.94,0.9,0.71,0.76,0.16,8.84,70.9
2019,1,19,3.83,6.26,4.03,1.31,0.7,0.81,0.16,8.6,69.05
2019,1,20,3.56,3.82,4.07,1.91,0.65,0.86,0.17,8.34,65.22
2019,1,21,4.09,7.95,4.16,0.63,0.74,0.87,0.17,9.1,72.94
2019,1,22,4.36,9.53,4.31,0.43,0.79,0.7,0.14,9.42,76.15
2019,1,23,4.32,9.35,4.26,0.43,0.77,0.7,0.14,9.41,76.3
2019,1,24,4.38,9.37,4.33,0.45,0.78,0.76,0.16,9.6,77.3
2019,1,25,4.32,8.26,4.4,0.71,0.76,0.78,0.16,9.55,75.98
2019,1,26,4.43,9.35,4.37,0.45,0.77,0.73,0.15,9.73,78.37
2019,1,27,4.14,6.09,4.39,1.4,0.72,0.75,0.15,9.45,73.99
2019,1,28,4.09,6.32,4.32,1.19,0.7,0.84,0.17,9.43,74.22
2019,1,29,2.99,2.2,4.25,2.07,0.51,0.79,0.16,7.55,56.19
2019,1,30,3.48,2.79,4.29,2.05,0.59,0.84,0.16,8.54,64.6
2019,1,31,3.4,3.55,4.33,1.94,0.57,0.76,0.16,8.38,63.52
2019,2,1,4.24,7.48,4.32,0.79,0.7,0.81,0.16,9.88,78.32
2019,2,2,2.85,2.38,4.28,1.83,0.47,0.76,0.15,7.55,55.19
2019,2,3,2.73,3.1,4.41,1.38,0.45,0.71,0.14,7.01,51.83
2019,2,4,2.57,2.33,4.57,1.69,0.41,0.72,0.14,6.93,49.65
2019,2,5,2.99,3.32,4.49,1.44,0.48,0.73,0.15,7.7,57.34
2019,2,6,4.89,9.6,4.85,0.5,0.78,0.91,0.18,10.83,85.96
2019,2,7,5.05,10.06,5,0.47,0.8,0.86,0.17,11.09,87.61
2019,2,8,4.85,9.43,4.94,0.6,0.77,-999,0.18,10.83,85.6
2019,2,9,2.14,0.85,4.91,1.73,0.34,0.58,0.12,6.07,41.48
